artist,title,lyric
  White Lion  ,Broken Heart,"Here I stand All alone Trying to fight the pain From a broken heart Why she left me, I don't know It really doesn't matter anymore I thought that love could last forever But here I stand lost and all alone Start a new day But not alone I'm gonna break away From this broken heart I'll meet a woman I'm gonna take her home I'll pick up the pieces And start all over again I know that life will be much better Cause' know the light will shine again There is life Even after a broken heart Broken heart you can fight The pain from a broken heart Broken heart I know that life will be much better Cause' I know the light will shine again There is life even after a broken heart, broken heart You can fight the pain from a broken heart, broken heart There is life even after a broken heart, broken heart You can fight the pain from a broken heart, broken heart"
  가이즈  ,Liar,Can I help you 다가와 나를 집어 삼켜도 누구 하나 손 내밀지 않는 비정한 The liar 겉과 속이 다른 만들어진 smile 달콤한 혀로 다가와서 속삭이는 voice Close your eyes looking for the blind 느낄 수 있게 거짓된 그 모든 걸 Can I help you 다가와 나를 집어 삼켜도 누구 하나 손 내밀지 않는 비정한 Who am I Where I am 그 누구도 믿을 수 없어 어느 새 잊혀진 기억속에 shouting in the chaos Close your eyes looking for the blind 느낄 수 있게 거짓된 그 모든 걸 Close your eyes looking for the blind 차라리 아무것도 보지 못하게 눈으로 볼 수 없는 진실에 조금씩 갇혀진 내 모습 멈춰버린 시계와 다르게 흘러가는 시간 아무도 믿지 못하게 하나둘씩 무감각해져가 나조차 믿지 못하게 이젠  Close your eyes looking for the blind 느낄 수 있게 거짓된 그 모든 걸 Close your eyes looking for the blind 차라리 아무것도 보지 못하게 Close your eyes close your eyes Close your eyes looking for the blind Close your eyes looking for the blind
  아이유  ,을의 연애 (With 박주원),뻔히 봐놓고 답장은 안 해 얼마나 바쁘시길래 끝나고 뭐해 얼굴 좀 볼까 오늘 우리 얘기 좀 해 언뜻 패턴은 비슷하지만 연애 초기 그것관 달라 모른 척 해도 이건 더 이상 밀고 당기기가 아냐 미묘한 신경전들이 더는 필요치 않은 사이 늘어질 대로 늘어져가는 Running time 눈칠 살피며 시간만 끌어 애태우는 저의가 뭐야 유통기한은 끝난 지 오래 상해도 한참 상했지 혀 끝을 지나기도 전에 벌써 지루해져 버린 내 이름 애인스럽게 불려본 게 언제던가 짠해 다시 끓기도 푹 식히기도 뜻뜨미적지근한 온도 끝이 보이질 않는 이 눈치 게임 하루도 더 못해 그래 내가 졌어 에라이 비겁한 남자야
  Saliva  ,Open Eyes,Miles and Miles of cold and lonely road And now I'm standin here alone And all the truth that I've been told Begins to perfectly unfold  Was it wasted of time And was it all for nothing And I can face the pain of being alone  For the first time in my life I open up my eyes I feel like I could fly away Till I reach the other side Sometimes we must decided That everything that was meant to be will be And I don't even have to try  It was as simple as a song It was inside of me all along If its the truth that makes me wrong Then I would rather be alone  You said I crossed a line You said I pulled you under I finally realized I can be strong  For the first time in my life I open up my eyes I feel like I could fly away Till I reach the other side Sometimes we must decided That everything that was meant to be will be And I don't even have to try  [Solo]  I open up my eyes I feel like I could fly away Till I reach the other side Sometimes we must decided That everything that was meant to be will be And I don't even have to try  And I don't even have to try And I don't even have to try And I don't even have to try
  Tommee Profitt  ,You Made Me Do It (Feat. Ruby Amanfu),"What shall I do It's me or you You crossed the line now So this has to go down Your breath on my skin Eyes filled with sin Three seconds more and Blood will be pouring  Chorus I don��t want to hurt you But I have no other choice too I'm sorry about this But you made me do it Yeah, you made me do it Damn, you blew it Yeah, you made me do it  Verse 2 You broke my trust And blew in dust Like bribes on my face That can't be erased You leave me no choice You can��t avoid The consequences I've left you defenseless  Chorus See, I don't want to hurt you But I have no other choice too I'm sorry about this But you made me do it Yeah, you made me do it Damn, you blew it You made me do it  Interlude  Bridge Unforgivable Caught you red handed Every stunt you pulled Can't understand it Now you're gonna pay Say goodbye today Here's the bet you made You made  Chorus You made me do it You made me do it Damn, you blew it You made me do it You made me do it  Interlude  Outro You made me do it"
  Daughtry  ,One Last Chance,Tell me what you need And I will find a way to stop the bleeding No don't add to my mistakes Tell me you're not leaving And I'll tell you everything You need to know Don't throw it all away Don't say my words are just too late I don't want to be left behind I've been so blind to all that I have broken Can we put this back together No more empty promises since they don't exist Just me out in the open I know this will take time Can you give me one last chance To make it right You say the story's ending But I think it's time we stop pretending No can't let you turn the page Does your heart remember When we used to say forever Don't let go Don't throw it all away Don't say these words are just too late I don't want to be left behind I've been so blind to all that I have broken Can we put this back together No more empty promises since they don't exist Just me out in the open I know this will take time Can we put the past behind us Tonight I'm gonna fight for you Just give me one last chance To make it right Last chance to make it right I don't want to be left behind I've been so blind to all that I have broken Can we put this back together No more empty promises since they don't exist Just me out in the open I know this will take time Can you give me one last chance To make it right Give me one last chance To make it right Last chance to make it right Give me one last chance To make it right oh yeah No more empty promises since they don't exist Just me out in the open I know this will take time Can you give me one last chance To make it right
  별  ,너의 뒤통수,너의 뒤통수는 내 맘을 알꺼야 니 그림자처럼 니 뒤에 살면서 수 없이 내 맘을 고백했었거든 사랑해 사랑해 진짜로 사랑해 너의 친구들은 내 맘을 알꺼야 어쩜 그렇게도 둔하고 둔한지 너만 빼고 모두 눈치를 챘거든 얼레리 꼴레리 꼴레리 얼레리 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라  우리 집 강아지 내 맘을 알꺼야 매일 밤 껴안고 니 생각하면서 네게 하려던 말 연습해줬거든 멍멍멍 왈왈왈 듣던지 말던지 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 나의 핸드폰은 내 맘을 알꺼야 니 전화번호를 눌렀다 지웠다 하루에도 열번씩 넘게 그랬거든 따르릉 따르릉 전화하고 싶어 사랑해 사랑해 진짜로 사랑해 얼레리 꼴레리 꼴레리 얼레리 멍멍멍 왈왈왈 듣던지 말던지 따르릉 따르릉 전화하고 싶어 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라 랄랄랄랄 랄라라
  Cash Cash  ,Breakout (Album Ver.),Let's go Follow me outside And I know it won't be long 'til I'm holding your hips tight I know you want to Leave 'em all behind So let's catch a cab downtown now And light the fire up and make it right Cause there's nobody home tonight Break out And take it to the floor So I can take you home and give you all the things All the things we're not supposed to do Break out And take it to the floor We'll finally be alone just take me home with you tonight Just you and I And sing Oh oh And sing Oh oh ohhh All night Let's go Cause I'm feeling wild And I know it won't be long 'til I'm touching you skin soft I know you want to Give it up tonight Oh no I would never break your heart girl Just give me one more chance to make it right Cause there's nobody home tonight Break out And take it to the floor So I can take you home and give you all the things All the things we're not supposed to do Break out And take it to the floor We'll finally be alone just take me home with you tonight Just you and I And sing Oh oh And sing Oh oh ohhh All night Oh oh Oh oh oh Break out And take it to the floor So I can take you home and give you all the things All the things we're not supposed to do Break out And take it to the floor We'll finally be alone just take me home with you tonight Just you and I We'll finally be alone We'll finally be alone Break out And take it to the floor We'll finally be alone just take me home with you tonight Just you and I And sing Oh oh And sing Oh oh ohhh All night
  Daughtry  ,What About Now,Shadows fill an empty heart As love is fading From all the things that we are But are not saying Can we see beyond the scars And make it to the dawn Change the colors of the sky And open up to The ways you made me feel alive The ways I loved you For all the things that never died To make it through the night Love will find you What about now What about today What if you're making me all that I was meant to be What if our love never went away What if it's lost behind words we could never find Baby before it's too late What about now  The sun is breaking in your eyes To start a new day This broken heart can still survive With a touch of your grace Shadows fade into the light I am by your side Where love will find you What about now What about today What if you're making me all that I was meant to be What if our love it never went away What if it's lost behind words we could never find Baby before it's too late What about now Now that we're here Now that we've come this far Just hold on There is nothing to fear For I am right beside you For all my life I am yours What about now What about today What if you're making me all that I was meant to be What if our love never went away What if it's lost behind words we could never find What about now What about today What if you're making me all that I was meant to be What if our love never went away What if it's lost behind words we could never find Baby before it's too late Baby before it's too late Baby before it's too late What about now
  임재범  ,Blue,I can see another moon hanging out beyond the stars Like a buoy in a black hend sea half with light and half without wading the through the milky way My how all the light years fly on our wayriding on our way Father Fate is Ieading me on home Now there's flashy Venus on the screen While Jupiter behind still eyes the scene I warp to speed cuz There you are there you are My blue star now home ward bound Earth ward bound cuz you're the newhorizon in our sea  I can see the only moon clinging like a babe to Earth backened by a blazing sun ready or not here I come twinkle my little blue star cuz now I know where you are I can almost touch you now comin' down I'm closin'in I'm gonna land land land land land land land land on your shores
  자우림  ,어른아이,다 왔지 이제는 거의 다 왔다고 믿었어 알았지 내가 언제 다 안다고 그랬어 그랬지 언제든 커서 어른되면 알 수 있을테지 모르지 나는 아직 어른아인지 내 말은 고마운 말로 기운내길 바랬지 메마른 울음은 멀리 기억속에서 버리지 그랬지 언제든 커서 어른되면 알 수 있을테지 모르지 나는 아직 어른아인지 그때는 모두 너무나 커다랗게 날 비웃었지 무엇이 그리도 있지 내가 간 곳은 언제든지 그랬지 보이지 아무도 나를 볼 수 있다 말하지 그랬지 언제든 커서 어른되면 알 수 있을테지 모르지 나는 아직 어른아인지 어른은 다 알지 어련히 알테지 어른은 다 알지 어련히 다 알 수 있을테지 어른은 다 알지 어련히 알테지 어른은 다 알지 어련히 다 알 수 있을테지 어른은 다 알지
  한대수  ,아무리 봐도 안 보여,이야 이야 귀여워 기야기야 기여워  허여 워여 기여워  아무리 봐도 안보여 아무리 봐도 안보여  안보여 안보여 아무리 봐도 안보여.
  Manceau  ,I Wanna,I wanna sing I wanna feel I am fed up with you Seems like I am born again Soon I’ll be dying my hair No fear No use freaking out My plan is gonna go all right Feeling closer to myself Hitchhiking ‘til the day breaks No tears No more compromise No one to get me down I wanna leave I wanna dream I wanna say it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna scream it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna say it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna scream it to you I'm gonna horse around Gonna burn and shine on Some say I'm going out at night Willing to party and dance Some say I can’t stop telling lies God knows What is on my mind Seems like my future is behind I was longing for a change I want a life with no disguise Seems like I’ve got it made I wanna leave I wanna dream I wanna say it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna scream it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna say it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna scream it to you I'm gonna horse around Gonna burn and shine on I was a drop in the rain A tiny grain of sand I wanna take in my hand The things I never had And never be blind again I wanna leave I wanna dream I wanna say it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna scream it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna say it to you I wanna sing I wanna feel I am fed up with you I wanna leave I wanna dream I wanna scream it to you I'm gonna horse around Gonna burn and shine on Gonna burn and shine on
  Rialto  ,Hard Candy,"Sugar high, then she drops me from the sky, but it never stops me.  From the very first taste it began: i only wanna make her understand, hold her as she melts into my hands, even if she acts like she can't stand me - that's just my hard candy, that's just my ha Ndy.  Glycerine is in my veins, it's serene until she runs out again...  Ever since the first taste it began: i only wanna make her understand, hold her as she melts into my hands, even if she acts like she can't stand me - that's just my hard candy, that's just my h    Andy.  Candy...  Such a waste when she leaves me - a bitter taste when i want her to feed me.  All the shiny paper's just a sham - i only wanna make her understand, hold her as she melts into my hands, even if she acts like she can't stand me - that's just my hard candy, that's just my ha Ndy.  That's just my hard candy, that's just my hard candy. That's just my hard candy, that's just my hard candy."
  이승환  ,못 말리는 봉팔이,우리 동내 명물 잘 난 봉팔이  항상 너무 심해 한 대 쥐어박고 싶어  남들 시선 절대 의식 안 하지  용감하고 씩씩한 못 말리는 봉팔이   오늘도 귀찮아 지겠군  멋진내가 참아야 하지  한 둘이 아닌 저 수 만은 걸들  헐레벌떡 허겁지겁 마구 쫓아오네  지금에 내가 있기까지  각고의 노력이 필요했지  준수한 용모에 세련된 화술  어디 하나 빠지는 게 없군    시선은 무시하듯 내리 깔아 줘  힘이 들어간 어깨 쭈욱 피고  느끼한 말투는 기본 사양이지  남 일이라지만 너무 신경 쓰여    오늘도 귀찮아 지겠군  멋진내가 참아야 하지  한 둘이 아니 저 수 만은 걸들  헐레벌떡 허겁지겁 마구 쫓아오네  지금에 내가 있기까지  각고의 노력이 필요했지  준수한 용모에 세련된 화술  어디 하나 빠지는 게 없군    꿈에서 깨 너 땜에 그러는 게 아니야  이승환 땜에 저렇게들 아우성이야  가사땜에 열받고 그러는거 없기다  웃겨볼려고 한번 그래 본 것 뿐이야
  넥스트  ,Hope,지금까지 살아 온 세월들 속에선 이렇게 힘든 때가 없었다고 말해도 하지만 이른게 아닐까 그렇게 잘라 말하기엔 곁에 있던 사람들은 언제나 힘들때면 어디론가 사라지고 혼자란 걸 느끼지 하지만 그게 세상이야 누구도 원망하지마 그래 그렇게 절망의 끝까지 아프도록 떨어져 이제는 더이상 잃을 게 없다고 큰 소리로 외치면 흐릿하게 눈물너머 이제서야 잡힐 듯 다가오는 희망을 느끼지 그 언젠가 먼 훗날에 반드시 넌 웃으며 말 할거야 지나간 일이라고  이제는 더 이상 흘릴 눈물조차 남아있지 않을 때 바로 지금이야 망설이지 말고 그냥 뛰어 가는거야 흐릿하게 눈물너머 이제서야 잡힐 듯 다가오는 희망을 느끼지 그 언젠가 먼 훗날에 반드시 넌 웃으며 말 할거야 지나간 일이라고 흐릿하게 눈물너머 이제서야 잡힐 듯 다가오는 희망을 느끼지 그 언젠가 먼 훗날에 반드시 넌 웃으며 말 할거야 지나간 일이라고
